Name,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
FRE4,3.68376,3.97414,3.49726,4.47497,3.30245,3.56099,2.93075,2.62751,3.34751,3.02141,2.63784,3.59733,2.15504,1.97237,2.78576,3.37276,3.3642,3.03648,3.29316,3.15191,3.35153,1.68685,2.94308,2.7121
SFG1,63.0515,73.5942,54.1666,69.6373,56.8867,57.7298,70.9611,68.9324,79.0482,70.8841,68.6529,65.2293,76.0081,69.868,74.9784,57.413,74.7385,92.1186,71.3568,91.346,102.132,101.4,108.887,79.4368
YGK3,14.8316,10.0206,9.73792,14.843,11.6293,15.0481,8.7471,10.5557,10.3225,9.66725,10.2741,10.9965,13.6833,10.0649,10.8017,10.3634,16.3903,10.2585,15.9846,17.2867,14.1203,12.7626,15.5595,16.6356
UPS2,41.471,58.5029,41.8354,45.7979,41.2062,61.0353,58.1296,48.3778,44.8733,46.4122,37.46,46.5511,67.8387,33.9988,57.1395,33.9522,57.2877,53.4423,47.6755,69.5281,60.4685,113.241,62.8815,109.818
PEX27,56.6547,36.0964,51.7511,56.1159,54.2039,45.7539,44.3679,46.2798,32.9749,38.2381,42.1272,51.5078,38.1784,47.4264,38.7758,47.5814,55.6129,42.7258,45.6773,40.9687,44.5552,23.3339,46.9019,43.6916
IGO2,189.988,209.533,179.187,215.766,220.642,222.293,299.466,237.366,362.303,281.718,183.612,220.891,154.22,213.822,227.818,188.379,225.244,159.821,211.806,141.837,205.591,139.11,260.169,269.397
FDC1,129.111,124.729,120.543,91.2047,135.866,142.703,117.098,126.027,104.29,117.165,114.938,123.789,119.248,129.677,111.755,120.252,101.215,113.566,95.3099,93.2928,119.782,96.5847,105.128,109.405
RCF1,75.083,139.368,106.268,86.8981,103.057,126.589,99.1659,100.499,103.774,103.437,122.958,93.4647,136.953,140.701,157.67,146.541,139.33,81.9841,117.462,96.1864,85.8722,146.674,117.917,102.193
DMA2,35.7538,28.2143,21.3896,27.221,31.0154,36.5977,35.1899,24.2955,38.5569,34.9817,34.909,22.8535,33.9483,25.2334,24.6653,30.1296,35.6275,28.1084,27.0783,26.8437,22.0332,31.8889,24.0528,27.9
INP2,26.8901,25.9783,26.4915,23.492,25.5117,26.6666,27.9787,22.6047,21.4244,23.6087,26.7737,25.0324,22.7329,20.5311,25.0586,26.0811,29.0041,23.855,28.7129,20.3916,26.9806,31.9546,26.3425,30.6862
SNL1,66.5887,89.3639,69.2669,92.3368,94.8795,84.6244,101.072,57.2575,68.9405,69.3238,90.5534,122.252,86.7083,82.3214,94.0488,95.3369,57.5079,112.478,107.395,90.1807,92.2576,132.569,107.294,89.1891
SET1,24.4209,21.883,26.7076,23.373,25.1413,22.7304,23.5478,26.647,22.2962,23.8154,22.4895,27.2767,19.0713,23.4833,28.495,27.9627,26.2039,25.3148,24.9059,26.3416,26.4707,26.9481,29.8051,28.8058
ATG16,18.5205,27.749,20.3709,36.325,16.7156,20.0467,16.5833,20.7762,13.9088,15.3611,20.5346,24.957,26.5228,18.1879,20.9263,24.0714,22.3593,16.5182,20.3578,10.0911,12.7724,21.1963,11.2399,15.5142
MID1,38.9365,48.6368,43.9101,57.4529,37.1912,49.3046,38.8642,34.4757,47.9553,46.255,31.3723,24.5395,41.7377,41.5942,37.2781,35.9034,49.1928,44.4089,44.5471,56.6278,53.8647,44.9093,41.738,47.8662
PRC1,736.36,1049.5,998.671,1027.13,1171.87,1146.3,816.748,762.151,866.228,841.441,750.137,611.658,1175.63,844.393,721.907,870.943,770.439,737.945,745.537,613.313,770.739,747.283,623.71,679.127
PAN3,90.9247,88.1779,98.0187,93.9322,91.6591,86.6638,93.1602,86.8245,66.8842,90.0653,72.6938,77.3886,74.9932,70.6917,88.1564,97.7714,108.531,80.5541,77.523,78.1131,86.6687,78.0725,67.479,77.7989
SEO1,23.7732,20.6279,19.4585,16.076,29.8236,21.6937,19.5139,13.1049,19.5173,16.1764,17.4999,16.058,15.6248,13.8731,16.3141,16.9379,14.8289,14.4903,15.6965,17.0937,27.6381,24.9638,24.6841,23.6506
IPK1,69.7741,55.8617,41.735,82.2744,56.9494,50.2947,57.835,54.5735,63.4882,44.766,51.1196,73.033,46.1758,48.7864,46.9931,48.321,49.4231,40.3182,56.4824,29.9097,50.1193,52.2806,53.1579,52.7856
ENT4,30.1292,32.1265,27.438,24.17,25.143,20.3631,21.3286,22.8592,20.5792,25.6854,22.8864,27.2541,23.1313,23.3126,27.904,29.2978,21.9366,33.1054,34.8384,30.5211,30.1947,31.7842,21.5321,19.7349
PRP4,30.348,28.4431,28.6311,40.3018,36.4054,35.9381,27.4506,26.8811,34.5461,24.7934,24.3755,26.9677,39.2792,27.7529,39.4824,41.4926,34.6886,29.392,37.4353,21.7696,19.0979,29.328,29.5581,30.1249
EMC4,282.562,163.019,259.995,306.087,266.748,285.571,307.032,311.785,262.43,235.426,246.138,270.08,237.82,233.793,313.289,207.038,321.803,212.05,252.384,257.319,214.889,195.449,211.031,325.835
UNG1,47.3452,70.6782,58.7608,57.1199,58.93,53.6289,45.3902,56.2483,44.2394,47.2122,55.1318,66.2605,58.3693,38.0129,60.7483,52.0176,54.1958,52.4374,76.4354,45.0212,52.3564,52.5974,52.497,49.6868
FRE7,5.67558,7.89987,4.38334,6.49534,4.71244,6.26659,4.74728,4.71924,4.32116,5.33694,5.41644,6.39175,5.50223,4.05521,4.34603,5.88649,6.09685,9.05543,6.8781,9.99743,5.09079,5.36637,4.60548,7.97154
SPE4,57.6224,54.1352,46.1914,50.6387,43.5293,43.8644,53.3931,53.469,48.843,55.1885,50.4491,44.2409,53.5532,32.4719,62.659,43.4801,56.5595,59.8727,69.9787,62.3448,62.3558,43.6941,72.549,74.0911
YBR096W,266.967,308.853,311.9,334.007,281.274,271.905,260.729,336.845,427.37,235.476,254.308,372.219,229.225,261.808,242.477,271.321,345.829,237.972,228.561,223.121,279.477,300.776,272.866,266.033
BIG1,36.5792,39.0145,28.0537,33.1378,35.1421,48.556,31.893,45.3056,36.5165,43.3436,30.4777,39.5224,26.7699,27.6338,35.1438,39.814,38.1282,35.8665,39.0883,41.0905,28.8172,41.5562,33.1172,38.1628
MRM1,50.184,54.9298,61.0239,66.0188,54.9727,39.964,46.1934,49.6408,45.0479,44.5212,57.8509,42.0525,68.1721,38.5549,64.2692,67.3127,72.9711,81.1626,65.5576,85.5761,73.8182,73.6997,56.9764,62.338
NMA111,58.5723,42.183,57.1411,58.4825,53.032,48.5891,48.5709,57.5734,50.2807,53.7947,52.109,53.7929,53.0124,42.6461,52.03,54.1287,61.9202,46.5723,64.3504,76.2802,67.8748,55.056,52.9478,71.6976
YDR415C,54.112,55.0085,46.6311,51.5071,63.2074,51.6712,40.8979,58.8613,63.2147,50.9795,43.292,65.4283,42.8614,53.8055,47.5108,53.1334,59.3342,49.2197,41.1075,46.4137,42.4285,51.2218,49.6406,51.4697
TCM62,47.9414,39.4694,47.7234,54.8246,55.725,37.8664,40.7382,37.392,45.9207,35.9722,33.3461,40.7337,32.1029,40.9834,46.5156,37.3685,54.0058,45.8581,54.8438,41.4874,52.0722,51.9097,43.1583,58.568
AIM26,5.39268,5.94861,7.79651,8.55118,7.2347,7.79058,2.79438,5.25298,1.85966,3.48326,12.0603,5.82335,3.16897,10.6352,4.88126,5.82152,9.78569,11.2506,6.96404,9.15675,12.8986,3.50535,3.11128,8.58346
EPO1,39.6476,42.7986,47.8086,53.7645,55.5122,47.583,51.1082,51.0676,37.1553,41.3189,36.8428,42.7108,46.6334,42.9516,46.2666,44.8351,52.1242,47.2091,42.3826,42.0832,45.1177,47.468,38.9515,44.5906
PTA1,26.2889,33.7979,30.325,40.222,32.5172,37.7285,31.3721,29.3632,25.0394,33.5825,35.0263,29.9877,33.3335,34.5869,31.7429,32.4119,34.5272,37.4398,34.7358,33.6442,28.1467,33.4789,34.5442,29.1132
BET1,70.7689,57.7978,60.0564,64.6124,83.5993,71.5676,49.7893,68.882,39.647,72.7606,55.8506,82.4796,48.5533,65.1864,69.7878,53.9715,81.7693,64.7377,71.8289,47.2239,59.0635,52.6934,73.0697,94.6036
SIP4,14.4437,11.0478,13.9096,11.5208,9.35811,8.78855,9.47243,11.6073,8.34371,8.13749,8.51842,9.37852,14.5779,16.4324,15.7226,21.6226,23.8478,22.144,18.3095,18.0495,16.4393,12.6114,11.9016,16.5829
NRG1,91.4792,96.9093,101.303,115.89,101.221,95.8821,94.689,107.373,75.1956,80.3929,112.942,140.209,93.3363,99.3429,130.87,130.707,139.392,121.019,136.514,120.374,100.351,104.678,133.247,120.265
DED1,123.497,130.334,116.366,142.723,123.545,49.1653,122.482,110.72,105.718,66.9389,152.239,121.958,122.283,129.926,87.9871,135.391,156.926,213.829,193.053,211.634,84.0511,160.229,138.207,157.936
NOC4,38.71,27.2102,33.6971,33.378,23.2748,30.5673,25.6654,21.6572,28.9965,27.8703,28.8963,26.4408,32.1082,31.2654,34.1957,33.032,46.1737,47.5528,47.7793,54.1458,50.3255,40.5234,36.0621,55.3876
SDH2,358.93,372.472,329.422,486.76,360.272,411.271,385.556,344.893,277.105,251.083,296.172,254.234,343.784,380.594,309.802,316.779,305.787,338.898,341.164,393.936,300.865,392.969,381.835,372.879
DOM34,94.4952,72.6954,97.2822,71.7615,71.9519,87.4907,50.4189,100.052,90.6401,73.7738,60.9637,116.948,55.5459,81.8214,80.5711,87.6775,87.2547,68.818,94.1199,81.2143,81.9619,114.336,102.584,100.033
MGR2,261.888,153.808,180.166,319.716,111.268,251.13,131.723,207.871,171.91,146.196,230.867,153.326,162.759,261.822,197.151,205.748,177.865,291.021,236.124,234.863,250.03,200.28,131.492,233.952
PZF1,17.0872,15.313,12.9034,13.2746,11.5127,15.164,15.5577,18.6691,13.2867,14.5395,13.0333,15.9454,13.471,13.431,14.6095,16.0075,15.7436,15.4682,13.5864,17.9127,18.0804,18.0752,14.2416,16.758
SCL1,385.294,544.909,500.096,615.966,628.914,581.144,695.288,493.891,628.12,506.697,526.591,427.157,526.493,526.712,512.659,607.372,579.144,513.593,621.028,593.463,565.892,570.25,536.592,592.164
YND1,60.6183,47.5072,48.7241,40.4909,31.1074,65.0491,67.8193,59.3738,46.5773,56.2319,49.3742,53.448,53.4725,58.4939,62.8515,66.0459,64.6297,60.6311,68.839,47.4424,57.7622,62.1037,48.8067,61.5682
SUI3,432.038,454.914,415.481,403.216,524.208,437.815,541.809,482.559,506.744,459.979,623.852,679.847,485.659,432.726,435.518,523.208,490.592,515.07,527.304,693.693,479.46,615.262,589.464,443.356
SIR3,32.1637,32.6217,26.0777,33.063,35.1374,27.0256,32.5105,35.0134,24.7462,28.8765,29.2004,34.9692,29.4742,33.3156,32.7593,35.2563,39.9983,31.0645,36.9535,33.3776,31.9774,31.9741,29.6035,32.9295
JLP1,5.68558,3.89591,4.6774,6.28066,5.52474,4.14106,4.49892,4.56953,3.08053,4.43264,4.56678,4.96554,4.94014,3.25884,4.65993,5.56454,5.81864,4.79089,4.35649,4.5415,4.08053,3.07756,3.40393,5.69841
KKQ8,36.5072,34.6781,42.6625,46.7605,44.7569,47.2203,35.1778,37.4533,36.2832,34.2062,33.2901,38.0768,40.3327,35.7333,44.9741,32.1353,37.8357,37.0099,31.7498,31.2729,31.3826,42.25,31.1544,36.0256
DUT1,108.3,108.643,91.8018,115.276,78.6965,61.2711,68.8421,118.792,90.6869,137.179,139.825,103.237,109.307,89.6009,79.6254,107.741,116.006,153.355,195.632,99.0376,113.697,128.361,153.617,142.914
CTR9,106.561,113.12,103.737,127.912,110.021,105.426,103.4,93.2202,99.4479,88.634,87.3944,122.598,111.902,87.8166,97.7468,99.8752,113.514,97.1486,95.1767,78.3948,97.7762,109.598,106.699,87.3045
KIP2,32.9526,32.3646,31.5579,42.3824,36.5078,33.8265,32.2398,32.8175,36.2266,30.3709,27.2928,26.2339,35.821,38.0203,30.0579,35.7168,38.3889,32.489,31.4388,25.779,30.9056,30.8602,29.0697,37.5422
CHS2,56.8612,63.2162,55.0658,58.2051,68.0317,73.0572,64.8703,59.4869,58.0523,53.4946,52.5341,51.7719,62.2042,53.1655,62.5075,58.4577,60.0539,65.4885,65.3855,49.9804,55.006,51.7255,53.226,66.4938
SAP190,83.1924,84.7594,87.001,89.6725,81.4855,82.0948,73.3939,85.7248,88.5371,74.4098,78.2172,91.6721,85.4986,71.516,86.9671,84.3914,90.855,80.1558,87.0802,72.5219,75.5522,87.841,88.9915,84.0175
BCK1,21.2217,19.0404,16.5147,19.4825,19.4549,21.172,19.4022,19.294,17.1996,19.2597,18.3713,23.7442,18.9618,17.6247,17.8149,18.5934,23.2675,18.6615,19.7464,18.5892,20.7531,17.393,18.6813,19.2238
RRM3,16.9634,17.2602,11.4113,14.6584,13.6466,16.4713,14.928,16.5582,11.262,13.1863,12.5377,12.9051,12.2495,16.6521,12.6013,14.9207,16.6076,18.5635,14.4034,17.9405,14.5787,14.7346,20.7681,21.2371
LPD1,354.089,374.235,429.326,334.848,443.815,349.199,375.122,365.987,347.852,339.976,431.811,380.199,311.305,324.171,331.223,377.473,349.844,323.821,310.235,357.912,377.026,418.258,388.226,399.206
YIL163C,4.46326,3.86819,2.96046,5.07171,7.05969,5.85431,2.65836,2.71562,7.89323,2.59714,4.62646,4.79661,2.88642,0.959551,3.29214,3.7411,5.36508,5.75122,3.93128,4.62189,8.03038,4.87614,3.89927,5.6841
RPO26,217.728,253.572,276.02,317.478,180.923,240.044,266.7,274.592,295.398,231.613,362.597,368.934,355.761,349.815,281.911,252.17,261.804,282.817,329.514,354.997,380.544,359.204,252.915,280.907
MNL1,37.6114,36.2218,27.7074,31.6843,36.2565,36.0217,41.1521,41.1345,35.4486,38.9534,38.6984,41.1391,40.6003,43.1092,39.8816,45.2294,50.7408,42.1619,40.9575,40.2454,41.6918,38.5251,43.3512,47.4471
LAA2,24.9827,36.3042,19.3512,26.5089,36.5678,26.1608,26.2015,25.8787,27.7269,28.5632,15.6633,26.6889,19.8368,18.6269,28.4439,31.948,34.3807,34.2117,35.3019,20.1768,16.8032,24.831,21.8069,22.9287
RTC3,1212.17,1026.58,1212.65,1715.71,677.351,1672.85,402.542,718.927,1183.99,832.791,639.368,722.535,676.474,890.352,809.315,702.371,757.961,878.447,739.837,574.911,680.5,719.245,707.472,731.672
STE4,345.142,259.058,302.248,345.771,351.379,264.668,318.144,324.663,330.145,283.399,282.716,338.414,379.089,292.65,301.521,285.459,320.587,356.241,354.461,309.206,183.235,330.331,304.561,182.226
OSW2,2.2801,2.09925,2.75702,3.148,2.90604,1.98657,1.80343,2.07712,1.95005,2.2006,2.29135,2.75969,2.29044,2.06339,3.36266,2.87302,3.09069,2.91883,2.75277,2.80847,2.52467,3.01263,1.88214,1.95873
FPY1,160.079,206.05,225.243,301.197,214.622,236.371,207.206,179.899,292.77,196.636,191.488,252.279,167.484,131.168,212.616,200.623,212.121,159.49,168.315,161.538,179.767,202.966,205.338,135.209
SWF1,18.1487,12.2373,12.9139,16.559,9.17345,16.1237,12.0058,13.0481,12.7186,11.3087,12.6038,18.8565,10.215,11.9652,12.793,19.1966,15.2755,15.3923,13.0826,12.0278,11.7483,12.0077,13.9702,17.8311
ISY1,50.8538,55.2717,53.0096,49.5881,60.978,60.2856,50.3088,54.3238,57.0368,56.057,54.3343,66.0287,72.7534,60.3411,60.0972,63.5069,54.7662,39.5715,53.0094,36.8018,55.429,67.365,63.1998,43.5402
AIM22,80.9499,42.7035,76.3178,83.5036,63.5658,79.9688,78.6715,70.2231,64.4428,65.1033,57.1104,90.516,71.2641,63.657,57.6555,64.1559,80.3692,59.0864,80.5461,73.8827,63.6433,60.3699,60.2029,77.0722
ARG7,383.259,240.55,299.108,305.7,426.128,358.87,327.915,308.522,354.763,271.676,301.033,462.927,361.213,256.981,273.222,305.327,290.28,287.662,314.207,242.45,341.833,268.645,189.789,270.63
RPL25,2052.17,2022.53,2062.98,2373.16,1474.6,2023.86,2528.05,2148.88,2569.15,2217.93,1929.3,2157.15,1982.34,1975.64,2391.51,1810.67,2503.87,1806.87,2262.8,2403.48,2232.13,2076.95,2312.12,2032.67
JJJ1,19.8278,22.7526,15.0178,21.7006,17.6975,18.4245,14.1054,21.2728,16.0201,14.5212,16.7058,18.5943,18.5436,25.2583,19.525,21.0983,24.038,24.0431,30.673,26.731,17.9298,25.8326,26.756,21.463
OPI10,134.792,125.897,145.169,198.764,123.304,129.135,116.061,123.213,88.5889,111.574,118.361,122.81,155.909,74.2654,116.545,110.507,121.424,93.3653,79.8511,89.844,68.9436,87.1392,80.8313,75.6365
PDC5,22.0451,14.4004,22.2128,20.9816,17.1554,17.9097,17.8775,20.9712,23.2764,20.265,22.4492,19.4692,19.7094,20.7624,18.5934,17.0476,25.9118,18.5303,19.4668,22.7036,21.176,18.4203,14.9068,20.9474
SLY1,88.0388,90.7253,84.3727,96.4291,79.7533,91.4241,85.6942,87.003,87.3606,90.5827,76.3114,66.7981,85.95,77.8224,89.6273,100.214,99.9238,73.3637,82.0765,86.6873,79.3037,78.9861,85.1174,98.6233
SWP1,284.779,340.281,312.112,278.383,262.215,378.314,234.384,315.751,261.785,231.788,329.704,181.22,370.731,267.931,311.684,319.059,344.519,232.523,306.547,338.862,269.273,217.725,261.933,310.581
POL3,28.6523,27.151,27.2121,22.8384,25.2408,26.3077,21.7857,24.5857,21.6367,21.8813,23.6993,24.1623,22.3249,26.9685,26.0469,27.3012,28.938,28.9261,29.8378,32.7408,31.1807,29.9057,28.1804,26.7593
GNP1,194.897,181.03,198.66,208.977,213.694,214.871,176.063,190.22,185.826,221.637,189.752,168.98,180.354,212.807,168.68,220.485,213.75,227.656,200.899,196.522,191.382,218.429,241.104,266.16
MEF2,24.3089,22.4237,24.8156,23.9693,28.035,31.538,22.814,21.4657,22.3195,22.5868,16.9485,24.1912,21.0948,19.9961,24.3689,20.6182,24.1246,24.4451,25.8684,23.6315,27.6362,31.9041,26.4387,37.1048
MLO50,81.4913,75.4549,71.0421,78.7693,79.5034,94.5993,62.5685,93.0275,59.4891,66.581,65.1257,116.13,91.3891,76.182,79.0098,101.034,98.5246,66.9134,76.7806,71.8517,92.0525,98.5523,79.3254,84.501
ECM4,95.6175,96.6039,108.0,114.599,113.529,121.364,103.545,82.3828,86.4457,95.295,77.2532,61.6285,107.709,78.6665,90.8504,85.3076,79.4752,76.6729,58.6905,53.0044,61.927,62.5146,53.8521,80.6789
PEX10,43.7422,56.225,35.6102,58.1316,39.0036,50.5377,35.7744,48.676,33.0648,43.5109,43.639,43.1684,34.3434,43.3108,54.4531,46.6559,51.2184,36.5874,46.9962,37.3574,40.5868,40.6428,40.6043,43.5515
YOR1,96.8215,88.458,97.7517,104.081,91.4607,105.264,86.9399,92.3553,82.4787,74.7108,83.7381,86.0372,86.8716,104.882,105.184,93.7993,95.1263,99.1835,100.745,87.1325,105.638,94.3704,127.921,141.744
OSH2,76.5662,77.3682,55.0015,76.5879,80.3929,79.0956,74.5495,82.5754,64.855,61.2612,50.9354,73.521,62.781,81.205,85.8871,73.8129,79.0579,70.3356,60.4869,56.6285,76.3766,74.289,65.2437,76.0188
AKR1,83.5924,87.0532,81.5117,85.5015,90.9177,97.7423,84.6135,83.642,74.2134,92.962,98.8007,89.4718,94.2133,98.6618,89.4226,92.1909,100.552,88.1107,94.1165,86.6797,89.2837,86.9008,80.4006,94.1381
SKT5,81.7272,86.5552,80.438,77.1122,102.757,89.0611,90.3963,104.481,76.444,82.9837,77.5197,70.9623,94.3244,75.4525,88.308,74.7868,94.5573,93.2308,109.928,68.0581,104.19,112.727,83.7102,100.148
MPD2,95.5052,72.015,83.9135,91.6661,79.8066,104.165,85.6081,103.435,86.8158,71.2849,85.1498,96.3966,73.0637,86.2948,84.7789,76.1781,91.921,74.63,71.6095,71.8784,85.3841,64.0775,84.8336,91.9533
TSC13,709.649,567.577,665.623,582.032,446.923,616.796,563.067,716.166,400.443,627.521,593.956,725.85,545.335,472.141,486.95,618.619,627.438,461.346,510.996,428.105,707.885,521.515,571.072,593.164
PGK1,17196.6,16223.7,17837.6,16013.7,19859.2,15664.1,19312.2,15775.0,17578.3,17907.3,19664.3,16145.3,16158.6,18496.7,16596.4,16044.5,11971.1,12524.0,10716.5,11196.7,14262.6,12123.7,13811.9,11155.8
DSK2,132.377,168.789,176.94,143.805,222.485,189.45,215.301,153.829,118.016,190.475,200.019,166.852,240.242,171.144,110.432,212.744,195.208,265.984,192.139,223.169,181.41,210.798,191.5,213.182
VMA4,1202.0,1122.08,1059.72,1051.61,1395.79,1507.86,1494.68,1291.71,1050.61,1001.22,1170.95,1038.54,968.985,1342.91,1257.88,1134.45,1297.1,881.412,838.097,1036.42,1283.32,1345.58,784.296,1132.49
SPC98,32.8016,26.1956,29.9301,30.8016,24.3635,26.4766,32.8116,29.3617,25.6712,27.5877,26.7289,40.5739,24.499,21.7535,31.696,29.3802,37.4224,29.9583,29.0125,32.8074,27.9488,31.8898,30.2129,36.5767
RCR1,74.7428,70.8255,108.992,95.9669,83.7698,113.018,81.165,78.6789,59.0583,71.1379,81.4902,64.7286,54.6483,87.1501,105.577,85.6681,98.8958,147.684,100.925,77.9103,90.5244,98.6024,65.582,122.376
HIS6,42.4014,29.4018,45.9023,54.67,39.6065,53.2274,44.9525,52.2081,28.8718,50.2176,37.6183,46.1743,54.2952,37.8626,48.6014,39.3102,63.6617,52.6005,55.2843,69.2158,40.3008,54.4864,33.2705,64.0287
CCH1,13.9897,11.1235,13.1095,13.6667,12.7914,13.172,11.0103,12.8547,12.0171,12.1007,11.651,15.3358,9.21211,10.9785,11.8696,12.2742,12.9299,12.6822,15.6715,12.4001,12.811,12.4315,12.086,14.6826
TEF4,750.583,874.332,833.055,907.251,689.637,715.471,770.962,760.379,898.788,953.522,968.715,833.762,1018.94,1126.17,1043.06,1082.06,1182.69,923.468,964.244,1084.01,810.902,894.0,1134.87,1147.33
SMF3,168.456,131.788,115.187,124.965,132.293,145.765,131.655,150.375,119.115,78.9682,145.363,154.769,118.273,123.398,118.796,125.065,137.266,89.0949,133.83,133.869,142.955,92.7653,119.113,143.197
MHT1,71.0156,60.3772,89.3218,93.1053,75.0543,88.768,87.0785,82.7756,51.4721,70.4377,60.5196,63.3243,68.8293,83.2891,79.461,70.6211,57.2492,86.3573,62.1594,58.8939,65.1127,73.7709,75.4019,77.8627
VAC14,59.0268,51.314,52.6527,63.4384,69.0149,55.7863,50.3522,55.0757,51.113,55.4953,44.5353,53.4626,58.5597,55.3029,60.0623,55.6821,53.6223,51.8333,58.6135,47.3056,57.6663,50.532,51.2633,51.8408
TIM21,158.374,159.212,146.576,170.059,147.135,128.266,149.665,111.798,160.052,129.678,154.863,194.479,142.653,138.202,183.41,196.78,198.843,149.38,152.34,140.098,147.903,149.732,198.882,184.959
AZR1,2.80742,2.84015,2.0075,2.52826,2.16173,2.60711,2.38237,2.116,2.36166,2.7293,2.0121,2.5167,1.78284,1.38412,2.54791,2.84251,2.85707,3.41106,4.05442,2.81061,1.85533,1.77389,2.51121,3.541
SER2,88.2365,105.037,80.0816,116.899,106.277,116.526,90.628,100.302,94.7563,80.023,112.758,134.564,75.9049,90.0906,96.3871,97.1479,99.9897,88.5072,93.8407,107.345,123.384,106.346,131.849,112.229
LOH1,3.57253,2.59557,5.61342,1.95667,2.17722,3.26488,1.80235,3.04786,4.00424,3.28663,2.41215,4.05049,2.72318,0.911589,2.26299,1.70065,2.58583,3.0089,2.58532,2.14519,2.96947,1.63483,1.45353,4.70208
PSY3,40.2858,26.357,31.8754,35.2346,40.3219,40.1383,37.6247,34.2348,36.9804,31.1083,36.2191,37.3111,36.1465,38.6669,36.828,39.726,55.0872,32.8406,39.1492,38.7575,50.6577,45.2434,45.4094,36.8278
ULI1,20.118,23.2891,27.3781,31.3743,28.8952,21.2626,27.4816,19.1611,16.0114,14.5413,14.829,27.7318,22.4646,28.0073,17.6874,18.0927,19.0107,25.2182,19.079,14.392,22.4036,17.6403,11.2744,18.6114
PET123,106.441,112.364,130.968,119.306,101.729,114.654,89.8425,124.681,105.178,97.6943,74.3284,112.922,101.336,125.254,134.527,144.658,121.849,107.995,137.868,104.563,130.293,110.046,114.675,115.348
RGM1,23.8629,18.6225,21.016,26.129,28.4004,20.1734,26.564,19.0737,14.8061,32.2539,22.1329,19.8681,17.9537,19.6357,20.3554,22.7751,28.9191,27.4589,24.6559,38.7993,20.2884,22.5777,24.8114,27.1114
ALG6,277.009,218.027,219.402,232.275,213.739,178.976,185.009,207.213,207.948,233.182,202.519,259.361,248.891,211.931,181.549,244.161,221.915,202.026,186.544,146.417,208.505,187.58,181.128,177.115
DSD1,117.522,119.05,132.973,144.025,103.391,108.32,136.345,104.983,106.391,136.658,116.472,117.229,122.013,129.071,115.828,112.03,118.663,133.848,134.914,88.5025,95.7997,104.603,126.452,120.041
AIM41,266.616,455.059,353.728,370.811,299.409,291.331,319.901,297.837,232.877,248.407,260.351,336.428,296.624,315.518,259.122,312.416,288.964,255.072,261.436,236.842,234.63,273.137,337.243,287.236
MDH3,371.628,356.053,402.242,350.222,405.995,387.178,279.32,356.03,334.711,348.242,326.132,303.91,301.239,305.555,348.328,315.858,324.51,336.637,379.305,315.936,383.569,262.227,381.425,330.315
YLL059C,9.89424,8.42638,8.87779,12.3514,7.67946,6.13563,6.89199,5.56388,7.2604,5.65252,8.574,8.38482,7.00123,8.28626,6.61551,10.1493,6.34538,11.2551,10.0923,9.32738,8.53967,7.40219,9.79903,9.42585
YCT1,38.7058,44.7535,45.8176,40.5604,45.0261,38.0901,49.135,50.9903,41.0668,40.9987,24.8064,43.8772,39.9519,53.4926,45.8665,53.6744,46.2476,38.8308,48.6867,41.7099,42.7684,35.6091,34.7818,59.7047
TCB2,76.9215,76.1378,62.6893,78.4453,79.1949,66.4308,64.7676,75.9641,64.2486,62.8309,68.1362,75.0507,61.2217,64.5192,78.0066,78.6016,85.6385,70.6002,78.2459,90.9293,79.7661,82.8784,96.3491,85.7774
KHA1,41.0305,37.2596,43.418,44.4605,43.8376,35.6498,36.3904,45.346,26.3325,35.9628,38.2747,44.8796,29.4311,40.2822,40.1512,46.3962,45.4455,38.9346,39.5503,35.3438,42.1381,35.9832,40.4963,43.2651
